url,genre
https://www.rottentomatoes.com/m/the_lion_king,Action&Adventure
https://www.rottentomatoes.com/m/godzilla_1956,Action&Adventure
https://www.rottentomatoes.com/m/mission_impossible_ghost_protocol,Action&Adventure
https://www.rottentomatoes.com/m/catch_me_if_you_can,Action&Adventure
https://www.rottentomatoes.com/m/jurassic_park,Action&Adventure
https://www.rottentomatoes.com/m/once_upon_a_time_in_the_west,Action&Adventure
https://www.rottentomatoes.com/m/toy_story_4,Animation
https://www.rottentomatoes.com/m/spider_man_into_the_spider_verse,Animation
https://www.rottentomatoes.com/m/inside_out_2015,Animation
https://www.rottentomatoes.com/m/coco_2017,Animation
https://www.rottentomatoes.com/m/1048445-snow_white_and_the_seven_dwarfs,Animation
https://www.rottentomatoes.com/m/paddington_2,Animation
https://www.rottentomatoes.com/m/incredibles_2,Animation
https://www.rottentomatoes.com/m/zootopia,Animation
https://www.rottentomatoes.com/m/up,Animation
https://www.rottentomatoes.com/m/toy_story_2,Animation
https://www.rottentomatoes.com/m/pinocchio_1940,Animation
https://www.rottentomatoes.com/m/toy_story_3,Animation
https://www.rottentomatoes.com/m/finding_dory,Animation
https://www.rottentomatoes.com/m/finding_nemo,Animation
https://www.rottentomatoes.com/m/moana_2016,Animation
https://www.rottentomatoes.com/m/the_lego_movie,Animation
https://www.rottentomatoes.com/m/toy_story,Animation
https://www.rottentomatoes.com/m/isle_of_dogs_2018,Animation
https://www.rottentomatoes.com/m/kubo_and_the_two_strings_2016,Animation
https://www.rottentomatoes.com/m/how_to_train_your_dragon,Animation
https://www.rottentomatoes.com/m/shaun_the_sheep_movie,Animation
https://www.rottentomatoes.com/m/wall_e,Animation
https://www.rottentomatoes.com/m/dumbo,Animation
https://www.rottentomatoes.com/m/ratatouille,Animation
https://www.rottentomatoes.com/m/my_life_as_a_zucchini,Animation
https://www.rottentomatoes.com/m/incredibles,Animation
https://www.rottentomatoes.com/m/only_yesterday_1991,Animation
https://www.rottentomatoes.com/m/101_dalmatians,Animation
https://www.rottentomatoes.com/m/chicken_run,Animation
https://www.rottentomatoes.com/m/beauty_and_the_beast_1991,Animation
https://www.rottentomatoes.com/m/the_lego_batman_movie,Animation
https://www.rottentomatoes.com/m/beatles_the_yellow_submarine,Animation
https://www.rottentomatoes.com/m/nightmare_before_christmas,Animation
https://www.rottentomatoes.com/m/fantasia,Animation
https://www.rottentomatoes.com/m/monsters_inc,Animation
